name	Sample	OTU	effect	mean_TPR	mean_FPR
metagenomeSeq	50	300	1	0	1.52E-05
metagenomeSeq	100	300	1	0.000333333	2.54E-05
metagenomeSeq	200	300	1	0	0
metagenomeSeq	300	300	1	0.001041667	0.000111041
metagenomeSeq	500	300	1	0	5.23E-06
metagenomeSeq	20	300	2	0.000333333	2.03E-05
metagenomeSeq	50	300	2	0.005333333	1.02E-05
metagenomeSeq	100	300	2	0.05170068	9.32E-05
metagenomeSeq	200	300	2	0.176530612	0.000238268
metagenomeSeq	300	300	2	0.292929293	0.000282008
metagenomeSeq	500	300	2	0.46185567	0.000596578
metagenomeSeq	20	300	5	0.015666667	8.12E-05
metagenomeSeq	50	300	5	0.171333333	0.000182741
metagenomeSeq	100	300	5	0.43814433	0.000690774
metagenomeSeq	200	300	5	0.714285714	0.001890604
metagenomeSeq	300	300	5	0.865	0.00319797
metagenomeSeq	500	300	5	0.959722222	0.007270516
metagenomeSeq	20	300	10	0.086	9.14E-05
metagenomeSeq	50	300	10	0.344666667	0.000360406
metagenomeSeq	100	300	10	0.659183673	0.001584999
metagenomeSeq	200	300	10	0.908754209	0.005045378
metagenomeSeq	300	300	10	0.973958333	0.007873308
metagenomeSeq	500	300	10	0.995622896	0.016156489
metagenomeSeq	20	200	1	0.001	2.53E-05
metagenomeSeq	50	200	1	5.00E-04	2.53E-05
metagenomeSeq	100	200	1	0	1.06E-05
metagenomeSeq	200	200	1	5.00E-04	3.54E-05
metagenomeSeq	300	200	1	0	5.21E-06
metagenomeSeq	500	200	1	0.001530612	7.22E-05
metagenomeSeq	20	200	2	0.001	5.56E-05
metagenomeSeq	50	200	2	0.0105	1.01E-05
metagenomeSeq	100	200	2	0.063020833	7.37E-05
metagenomeSeq	200	200	2	0.246428571	0.000211297
metagenomeSeq	300	200	2	0.361111111	0.000239771
metagenomeSeq	500	200	2	0.582653061	0.00070604
metagenomeSeq	20	200	5	0.023	7.58E-05
metagenomeSeq	50	200	5	0.222	0.000186869
metagenomeSeq	100	200	5	0.524489796	0.000700886
metagenomeSeq	200	200	5	0.782653061	0.001767677
metagenomeSeq	300	200	5	0.875252525	0.002892562
metagenomeSeq	500	200	5	0.957575758	0.005882053
metagenomeSeq	20	200	10	0.105	0.000111111
metagenomeSeq	50	200	10	0.4415	0.000368687
metagenomeSeq	100	200	10	0.782323232	0.001530456
metagenomeSeq	200	200	10	0.9455	0.004161616
metagenomeSeq	300	200	10	0.976	0.007409091
metagenomeSeq	500	200	10	0.993814433	0.014485057
metagenomeSeq	20	100	1	0.001	5.53E-05
metagenomeSeq	50	100	1	0	3.02E-05
metagenomeSeq	100	100	1	0.001010101	1.02E-05
metagenomeSeq	200	100	1	0.001030928	1.04E-05
metagenomeSeq	300	100	1	0	3.08E-05
metagenomeSeq	500	100	1	0.001030928	4.14E-05
metagenomeSeq	20	100	2	0.002	4.02E-05
metagenomeSeq	50	100	2	0.02	3.52E-05
metagenomeSeq	100	100	2	0.164583333	0.000136097
metagenomeSeq	200	100	2	0.435353535	0.000167504
metagenomeSeq	300	100	2	0.572	0.000341709
metagenomeSeq	500	100	2	0.710526316	0.000703518
metagenomeSeq	20	100	5	0.045	5.03E-05
metagenomeSeq	50	100	5	0.358	0.000150754
metagenomeSeq	100	100	5	0.714	0.000708543
metagenomeSeq	200	100	5	0.843298969	0.001854634
metagenomeSeq	300	100	5	0.924	0.002668342
metagenomeSeq	500	100	5	0.964285714	0.006127577
metagenomeSeq	20	100	10	0.206	0.000150754
metagenomeSeq	50	100	10	0.694	0.000346734
metagenomeSeq	100	100	10	0.863636364	0.00112177
metagenomeSeq	200	100	10	0.964285714	0.004276484
metagenomeSeq	300	100	10	0.979166667	0.00678392
metagenomeSeq	500	100	10	0.994897959	0.012757666
AAMAVD	20	100	1	0.144680851	0.007163477
AAMAVD	50	100	1	0.058	0.003180905
AAMAVD	100	100	1	0.025	0.001522613
AAMAVD	200	100	1	0.011	0.000557789
AAMAVD	300	100	1	0.007	0.000437186
AAMAVD	500	100	1	0.002	0.000140704
AAMAVD	20	100	2	0.522105263	0.00604073
AAMAVD	50	100	2	0.52	0.002703518
AAMAVD	100	100	2	0.502	0.001311558
AAMAVD	200	100	2	0.528	0.000758794
AAMAVD	300	100	2	0.507	0.000537688
AAMAVD	500	100	2	0.512	0.000276382
AAMAVD	20	100	5	0.844210526	0.005040994
AAMAVD	50	100	5	0.92	0.002035176
AAMAVD	100	100	5	0.954	0.001020101
AAMAVD	200	100	5	0.972	0.000442211
AAMAVD	300	100	5	0.988	0.000417085
AAMAVD	500	100	5	0.996	0.000386935
AAMAVD	20	100	10	0.943298969	0.004356836
AAMAVD	50	100	10	0.977	0.001718593
AAMAVD	100	100	10	0.99	0.000753769
AAMAVD	200	100	10	0.998	0.000236181
AAMAVD	300	100	10	0.998	0.000130653
AAMAVD	500	100	10	1	0.000236181
AAMAVD	20	200	1	0.216666667	0.019569432
AAMAVD	50	200	1	0.111	0.010015152
AAMAVD	100	200	1	0.0545	0.004393939
AAMAVD	200	200	1	0.029	0.00240404
AAMAVD	300	200	1	0.02	0.001505051
AAMAVD	500	200	1	0.0075	0.000868687
AAMAVD	20	200	2	0.458421053	0.016932483
AAMAVD	50	200	2	0.476	0.00860101
AAMAVD	100	200	2	0.425	0.00390404
AAMAVD	200	200	2	0.432	0.001964646
AAMAVD	300	200	2	0.408	0.001282828
AAMAVD	500	200	2	0.394	0.000631313
AAMAVD	20	200	5	0.782446809	0.014743176
AAMAVD	50	200	5	0.8475	0.006106061
AAMAVD	100	200	5	0.9195	0.003090909
AAMAVD	200	200	5	0.9625	0.001545455
AAMAVD	300	200	5	0.9855	0.000818182
AAMAVD	500	200	5	0.996	0.000550505
AAMAVD	20	200	10	0.871354167	0.01299979
AAMAVD	50	200	10	0.9695	0.00530303
AAMAVD	100	200	10	0.9835	0.001787879
AAMAVD	200	200	10	0.9955	0.00089899
AAMAVD	300	200	10	0.9975	0.000383838
AAMAVD	500	200	10	1	0.000282828
AAMAVD	20	300	1	0.238888889	0.031715313
AAMAVD	50	300	1	0.136333333	0.016675127
AAMAVD	100	300	1	0.065666667	0.008314721
AAMAVD	200	300	1	0.030666667	0.004228426
AAMAVD	300	300	1	0.022333333	0.003573604
AAMAVD	500	300	1	0.015	0.002142132
AAMAVD	20	300	2	0.470877193	0.02906225
AAMAVD	50	300	2	0.459333333	0.015715736
AAMAVD	100	300	2	0.397	0.007624365
AAMAVD	200	300	2	0.367666667	0.003253807
AAMAVD	300	300	2	0.369333333	0.00228934
AAMAVD	500	300	2	0.344	0.001360406
AAMAVD	20	300	5	0.710884354	0.025282296
AAMAVD	50	300	5	0.832666667	0.012583756
AAMAVD	100	300	5	0.889333333	0.005771574
AAMAVD	200	300	5	0.944333333	0.002492386
AAMAVD	300	300	5	0.969666667	0.001939086
AAMAVD	500	300	5	0.993	0.000822335
AAMAVD	20	300	10	0.835106383	0.023247651
AAMAVD	50	300	10	0.923666667	0.009345178
AAMAVD	100	300	10	0.973666667	0.004040609
AAMAVD	200	300	10	0.991666667	0.001553299
AAMAVD	300	300	10	0.999333333	0.000862944
AAMAVD	500	300	10	0.999666667	0.000441624
AAMAVD	20	400	1	0.23494898	0.042039775
AAMAVD	50	400	1	0.11925	0.023678571
AAMAVD	100	400	1	0.061	0.011806122
AAMAVD	200	400	1	0.0375	0.006673469
AAMAVD	300	400	1	0.02175	0.003836735
AAMAVD	500	400	1	0.0175	0.002311224
AAMAVD	20	400	2	0.458510638	0.03851498
AAMAVD	50	400	2	0.463	0.021260204
AAMAVD	100	400	2	0.4175	0.00994898
AAMAVD	200	400	2	0.37975	0.004602041
AAMAVD	300	400	2	0.37975	0.003214286
AAMAVD	500	400	2	0.343	0.001913265
AAMAVD	20	400	5	0.719736842	0.033899033
AAMAVD	50	400	5	0.836	0.016923469
AAMAVD	100	400	5	0.9075	0.006857143
AAMAVD	200	400	5	0.95475	0.002852041
AAMAVD	300	400	5	0.98125	0.001831633
AAMAVD	500	400	5	0.987686567	0.001096558
AAMAVD	20	400	10	0.816842105	0.029108485
AAMAVD	50	400	10	0.9375	0.013117347
AAMAVD	100	400	10	0.974	0.00452551
AAMAVD	200	400	10	0.99325	0.001882653
AAMAVD	300	400	10	0.999	0.00127551
AAMAVD	500	400	10	0.9995	0.000413265
AAMAVD	20	500	1	0.224210526	0.053408907
AAMAVD	50	500	1	0.1402	0.031025641
AAMAVD	100	500	1	0.066	0.015369231
AAMAVD	200	500	1	0.0362	0.007441026
AAMAVD	300	500	1	0.0192	0.00485641
AAMAVD	500	500	1	0.0122	0.002794872
AAMAVD	20	500	2	0.449894737	0.047735493
AAMAVD	50	500	2	0.459	0.02645641
AAMAVD	100	500	2	0.414	0.013010256
AAMAVD	200	500	2	0.3874	0.006164103
AAMAVD	300	500	2	0.3724	0.003605128
AAMAVD	500	500	2	0.3614	0.001902564
AAMAVD	20	500	5	0.727311828	0.041918941
AAMAVD	50	500	5	0.8488	0.021805128
AAMAVD	100	500	5	0.9062	0.009846154
AAMAVD	200	500	5	0.9442	0.003641026
AAMAVD	300	500	5	0.976	0.002210256
AAMAVD	500	500	5	0.9936	0.001035897
AAMAVD	20	500	10	0.820204082	0.038435374
AAMAVD	50	500	10	0.931	0.016174359
AAMAVD	100	500	10	0.9648	0.007374359
AAMAVD	200	500	10	0.995	0.002102564
AAMAVD	300	500	10	0.998	0.001287179
AAMAVD	500	500	10	0.9998	0.000502564
AAMAVD	20	800	1	0.257942708	0.0964898
AAMAVD	50	800	1	0.244875	0.091473958
AAMAVD	100	800	1	0.15775	0.058135417
AAMAVD	200	800	1	0.1045	0.040932292
AAMAVD	300	800	1	0.08625	0.032984375
AAMAVD	500	800	1	0.07225	0.028776042
AAMAVD	20	800	2	0.404464286	0.093760629
AAMAVD	50	800	2	0.475	0.085005208
AAMAVD	100	800	2	0.4355	0.052213542
AAMAVD	200	800	2	0.412875	0.034854167
AAMAVD	300	800	2	0.453125	0.029192708
AAMAVD	500	800	2	0.44975	0.019619792
AAMAVD	20	800	5	0.561125	0.085567708
AAMAVD	50	800	5	0.7495	0.075614583
AAMAVD	100	800	5	0.813125	0.042010417
AAMAVD	200	800	5	0.906	0.025645833
AAMAVD	300	800	5	0.949625	0.01746875
AAMAVD	500	800	5	0.981331169	0.011248647
AAMAVD	20	800	10	0.646223958	0.077256944
AAMAVD	50	800	10	0.84375	0.067208333
AAMAVD	100	800	10	0.9135	0.034708333
AAMAVD	200	800	10	0.9715	0.017848958
AAMAVD	300	800	10	0.989875	0.013302083
AAMAVD	500	800	10	0.999	0.0068125
AAMAVD	20	1000	1	0.254742268	0.121432447
AAMAVD	50	1000	1	0.2376	0.115926316
AAMAVD	100	1000	1	0.1659	0.076626316
AAMAVD	200	1000	1	0.1012	0.047052632
AAMAVD	300	1000	1	0.0851	0.041626316
AAMAVD	500	1000	1	0.0655	0.029752632
AAMAVD	20	1000	2	0.402417582	0.116506651
AAMAVD	50	1000	2	0.4694	0.1069
AAMAVD	100	1000	2	0.4207	0.065142105
AAMAVD	200	1000	2	0.4111	0.040331579
AAMAVD	300	1000	2	0.4085	0.032547368
AAMAVD	500	1000	2	0.4388	0.024210526
AAMAVD	20	1000	5	0.575876289	0.107590884
AAMAVD	50	1000	5	0.7587	0.095557895
AAMAVD	100	1000	5	0.828	0.057010526
AAMAVD	200	1000	5	0.8989	0.033805263
AAMAVD	300	1000	5	0.9481	0.022452632
AAMAVD	500	1000	5	0.9817	0.0146
AAMAVD	20	1000	10	0.641354167	0.094599781
AAMAVD	50	1000	10	0.8388	0.081515789
AAMAVD	100	1000	10	0.9228	0.045184211
AAMAVD	200	1000	10	0.9733	0.022731579
AAMAVD	300	1000	10	0.9894	0.015142105
AAMAVD	500	1000	10	0.9981	0.008089474
AAMAVD	20	2000	1	0.228697917	0.228645833
AAMAVD	50	2000	1	0.28585	0.287961111
AAMAVD	100	2000	1	0.2041	0.205138889
AAMAVD	200	2000	1	0.17415	0.173688889
AAMAVD	300	2000	1	0.1512	0.153277778
AAMAVD	500	2000	1	0.12065	0.121522222
AAMAVD	20	2000	2	0.347142857	0.222913832
AAMAVD	50	2000	2	0.47045	0.272661111
AAMAVD	100	2000	2	0.45405	0.191583333
AAMAVD	200	2000	2	0.47755	0.155594444
AAMAVD	300	2000	2	0.47015	0.122933333
AAMAVD	500	2000	2	0.50865	0.092777778
AAMAVD	20	2000	5	0.472096774	0.206051374
AAMAVD	50	2000	5	0.67755	0.24565
AAMAVD	100	2000	5	0.76575	0.160866667
AAMAVD	200	2000	5	0.8847	0.120122222
AAMAVD	300	2000	5	0.93345	0.0923
AAMAVD	500	2000	5	0.975	0.05835
AAMAVD	20	2000	10	0.532295918	0.18728458
AAMAVD	50	2000	10	0.7535	0.218883333
AAMAVD	100	2000	10	0.8519	0.135861111
AAMAVD	200	2000	10	0.9477	0.089155556
AAMAVD	300	2000	10	0.9778	0.068955556
AAMAVD	500	2000	10	0.9948	0.033905556
