name	Sample	OTU	effect	mean_Precision	mean_TPR
metagenomeSeq	500	100	1	0.001145475	0.001030928
metagenomeSeq	20	100	2	0.02	0.002
metagenomeSeq	50	100	2	0.15	0.02
metagenomeSeq	100	100	2	0.813301918	0.164583333
metagenomeSeq	200	100	2	0.942494935	0.435353535
metagenomeSeq	300	100	2	0.916234848	0.572
metagenomeSeq	500	100	2	0.873238329	0.710526316
metagenomeSeq	20	100	5	0.321666667	0.045
metagenomeSeq	50	100	5	0.923595238	0.358
metagenomeSeq	100	100	5	0.872152306	0.714
metagenomeSeq	200	100	5	0.741159973	0.843298969
metagenomeSeq	300	100	5	0.697867465	0.924
metagenomeSeq	500	100	5	0.496238149	0.964285714
metagenomeSeq	20	100	10	0.718416667	0.206
metagenomeSeq	50	100	10	0.92798242	0.694
metagenomeSeq	100	100	10	0.826508292	0.863636364
metagenomeSeq	200	100	10	0.57926186	0.964285714
metagenomeSeq	300	100	10	0.449624854	0.979166667
metagenomeSeq	500	100	10	0.305727898	0.994897959
AAMAVD	20	100	1	0.089327391	0.144680851
AAMAVD	50	100	1	0.09737457	0.058
AAMAVD	100	100	1	0.050424603	0.025
AAMAVD	200	100	1	0.059777778	0.011
AAMAVD	300	100	1	0.035	0.007
AAMAVD	500	100	1	0.013333333	0.002
AAMAVD	20	100	2	0.313816757	0.522105263
AAMAVD	50	100	2	0.513124817	0.52
AAMAVD	100	100	2	0.692161228	0.502
AAMAVD	200	100	2	0.821413004	0.528
AAMAVD	300	100	2	0.853953102	0.507
AAMAVD	500	100	2	0.912602092	0.512
AAMAVD	20	100	5	0.480076252	0.844210526
AAMAVD	50	100	5	0.71903227	0.92
AAMAVD	100	100	5	0.847527379	0.954
AAMAVD	200	100	5	0.928155678	0.972
AAMAVD	300	100	5	0.943241036	0.988
AAMAVD	500	100	5	0.950125507	0.996
AAMAVD	20	100	10	0.550664141	0.943298969
AAMAVD	50	100	10	0.767666751	0.977
AAMAVD	100	100	10	0.887137125	0.99
AAMAVD	200	100	10	0.960964604	0.998
AAMAVD	300	100	10	0.977445887	0.998
AAMAVD	500	100	10	0.970616693	1
AAMAVD	20	200	1	0.10001761	0.216666667
AAMAVD	50	200	1	0.104934738	0.111
AAMAVD	100	200	1	0.101457836	0.0545
AAMAVD	200	200	1	0.123718975	0.029
AAMAVD	300	200	1	0.099126124	0.02
AAMAVD	500	200	1	0.045880952	0.0075
AAMAVD	20	200	2	0.219558998	0.458421053
AAMAVD	50	200	2	0.369264966	0.476
AAMAVD	100	200	2	0.56210347	0.425
AAMAVD	200	200	2	0.717706059	0.432
AAMAVD	300	200	2	0.782570278	0.408
AAMAVD	500	200	2	0.874648712	0.394
AAMAVD	20	200	5	0.360267579	0.782446809
AAMAVD	50	200	5	0.600484525	0.8475
AAMAVD	100	200	5	0.77621782	0.9195
AAMAVD	200	200	5	0.876598366	0.9625
AAMAVD	300	200	5	0.935666323	0.9855
AAMAVD	500	200	5	0.95659725	0.996
AAMAVD	20	200	10	0.420062569	0.871354167
AAMAVD	50	200	10	0.664590181	0.9695
AAMAVD	100	200	10	0.862912672	0.9835
AAMAVD	200	200	10	0.926066693	0.9955
AAMAVD	300	200	10	0.967600022	0.9975
AAMAVD	500	200	10	0.977010254	1
AAMAVD	20	300	1	0.10308259	0.238888889
AAMAVD	50	300	1	0.110389112	0.136333333
AAMAVD	100	300	1	0.109116359	0.065666667
AAMAVD	200	300	1	0.110389275	0.030666667
AAMAVD	300	300	1	0.087620301	0.022333333
AAMAVD	500	300	1	0.08847914	0.015
AAMAVD	20	300	2	0.200479299	0.470877193
AAMAVD	50	300	2	0.315295286	0.459333333
AAMAVD	100	300	2	0.46485952	0.397
AAMAVD	200	300	2	0.660408559	0.367666667
AAMAVD	300	300	2	0.738717939	0.369333333
AAMAVD	500	300	2	0.807228876	0.344
AAMAVD	20	300	5	0.305309323	0.710884354
AAMAVD	50	300	5	0.515110495	0.832666667
AAMAVD	100	300	5	0.723925265	0.889333333
AAMAVD	200	300	5	0.868212179	0.944333333
AAMAVD	300	300	5	0.902086304	0.969666667
AAMAVD	500	300	5	0.95357628	0.993
AAMAVD	20	300	10	0.360881038	0.835106383
AAMAVD	50	300	10	0.613435069	0.923666667
AAMAVD	100	300	10	0.80079039	0.973666667
AAMAVD	200	300	10	0.913953221	0.991666667
AAMAVD	300	300	10	0.952269853	0.999333333
AAMAVD	500	300	10	0.975932183	0.999666667
AAMAVD	20	400	1	0.102159344	0.23494898
AAMAVD	50	400	1	0.094205858	0.11925
AAMAVD	100	400	1	0.097562727	0.061
AAMAVD	200	400	1	0.100821451	0.0375
AAMAVD	300	400	1	0.102910862	0.02175
AAMAVD	500	400	1	0.119003279	0.0175
AAMAVD	20	400	2	0.197292401	0.458510638
AAMAVD	50	400	2	0.314836186	0.463
AAMAVD	100	400	2	0.480624974	0.4175
AAMAVD	200	400	2	0.653116277	0.37975
AAMAVD	300	400	2	0.730763747	0.37975
AAMAVD	500	400	2	0.814218906	0.343
AAMAVD	20	400	5	0.308326956	0.719736842
AAMAVD	50	400	5	0.513594699	0.836
AAMAVD	100	400	5	0.742822001	0.9075
AAMAVD	200	400	5	0.883151463	0.95475
AAMAVD	300	400	5	0.920454431	0.98125
AAMAVD	500	400	5	0.954740282	0.987686567
AAMAVD	20	400	10	0.371200415	0.816842105
AAMAVD	50	400	10	0.605223441	0.9375
AAMAVD	100	400	10	0.824100907	0.974
AAMAVD	200	400	10	0.92000268	0.99325
AAMAVD	300	400	10	0.945604096	0.999
AAMAVD	500	400	10	0.981019101	0.9995
AAMAVD	20	500	1	0.09728196	0.224210526
AAMAVD	50	500	1	0.104850328	0.1402
AAMAVD	100	500	1	0.101946101	0.066
AAMAVD	200	500	1	0.100158835	0.0362
AAMAVD	300	500	1	0.081140891	0.0192
AAMAVD	500	500	1	0.109640492	0.0122
AAMAVD	20	500	2	0.197051039	0.449894737
AAMAVD	50	500	2	0.312680126	0.459
AAMAVD	100	500	2	0.467123119	0.414
AAMAVD	200	500	2	0.644762471	0.3874
AAMAVD	300	500	2	0.747445366	0.3724
AAMAVD	500	500	2	0.8439906	0.3614
AAMAVD	20	500	5	0.312061016	0.727311828
AAMAVD	50	500	5	0.509727244	0.8488
AAMAVD	100	500	5	0.718543071	0.9062
AAMAVD	200	500	5	0.877898626	0.9442
AAMAVD	300	500	5	0.923963555	0.976
AAMAVD	500	500	5	0.963700799	0.9936
AAMAVD	20	500	10	0.362171778	0.820204082
AAMAVD	50	500	10	0.607708419	0.931
AAMAVD	100	500	10	0.780961101	0.9648
AAMAVD	200	500	10	0.928271416	0.995
AAMAVD	300	500	10	0.954271831	0.998
AAMAVD	500	500	10	0.981290616	0.9998
AAMAVD	20	800	1	0.100047982	0.257942708
AAMAVD	50	800	1	0.099825964	0.244875
AAMAVD	100	800	1	0.103415623	0.15775
AAMAVD	200	800	1	0.096835384	0.1045
AAMAVD	300	800	1	0.09938609	0.08625
AAMAVD	500	800	1	0.092355257	0.07225
AAMAVD	20	800	2	0.15289332	0.404464286
AAMAVD	50	800	2	0.189861502	0.475
AAMAVD	100	800	2	0.264119525	0.4355
AAMAVD	200	800	2	0.34423489	0.412875
AAMAVD	300	800	2	0.411945819	0.453125
AAMAVD	500	800	2	0.52337758	0.44975
AAMAVD	20	800	5	0.216013178	0.561125
AAMAVD	50	800	5	0.29390958	0.7495
AAMAVD	100	800	5	0.45434985	0.813125
AAMAVD	200	800	5	0.611717257	0.906
AAMAVD	300	800	5	0.708523748	0.949625
AAMAVD	500	800	5	0.795021442	0.981331169
AAMAVD	20	800	10	0.260956597	0.646223958
AAMAVD	50	800	10	0.347516995	0.84375
AAMAVD	100	800	10	0.532301829	0.9135
AAMAVD	200	800	10	0.708202561	0.9715
AAMAVD	300	800	10	0.768524223	0.989875
AAMAVD	500	800	10	0.86660321	0.999
AAMAVD	20	1000	1	0.099267954	0.254742268
AAMAVD	50	1000	1	0.097286963	0.2376
AAMAVD	100	1000	1	0.10181643	0.1659
AAMAVD	200	1000	1	0.101443015	0.1012
AAMAVD	300	1000	1	0.096803201	0.0851
AAMAVD	500	1000	1	0.100933949	0.0655
AAMAVD	20	1000	2	0.154094994	0.402417582
AAMAVD	50	1000	2	0.188535422	0.4694
AAMAVD	100	1000	2	0.25936331	0.4207
AAMAVD	200	1000	2	0.366684884	0.4111
AAMAVD	300	1000	2	0.419935751	0.4085
AAMAVD	500	1000	2	0.529859839	0.4388
AAMAVD	20	1000	5	0.221017321	0.575876289
AAMAVD	50	1000	5	0.296266643	0.7587
AAMAVD	100	1000	5	0.442879342	0.828
AAMAVD	200	1000	5	0.598462936	0.8989
AAMAVD	300	1000	5	0.708185142	0.9481
AAMAVD	500	1000	5	0.793901165	0.9817
AAMAVD	20	1000	10	0.265713746	0.641354167
AAMAVD	50	1000	10	0.353819261	0.8388
AAMAVD	100	1000	10	0.527855711	0.9228
AAMAVD	200	1000	10	0.706045262	0.9733
AAMAVD	300	1000	10	0.78689751	0.9894
AAMAVD	500	1000	10	0.875272815	0.9981
AAMAVD	20	2000	1	0.099930399	0.228697917
AAMAVD	50	2000	1	0.099357999	0.28585
AAMAVD	100	2000	1	0.099704295	0.2041
AAMAVD	200	2000	1	0.100304552	0.17415
AAMAVD	300	2000	1	0.097560468	0.1512
AAMAVD	500	2000	1	0.098479218	0.12065
AAMAVD	20	2000	2	0.147854863	0.347142857
AAMAVD	50	2000	2	0.161261554	0.47045
AAMAVD	100	2000	2	0.210175856	0.45405
AAMAVD	200	2000	2	0.260173495	0.47755
AAMAVD	300	2000	2	0.313605472	0.47015
AAMAVD	500	2000	2	0.401934214	0.50865
AAMAVD	20	2000	5	0.203653252	0.472096774
AAMAVD	50	2000	5	0.235375923	0.67755
AAMAVD	100	2000	5	0.351628119	0.76575
AAMAVD	200	2000	5	0.460489011	0.8847
AAMAVD	300	2000	5	0.540813958	0.93345
AAMAVD	500	2000	5	0.664638364	0.975
AAMAVD	20	2000	10	0.241107914	0.532295918
AAMAVD	50	2000	10	0.278354113	0.7535
AAMAVD	100	2000	10	0.417782289	0.8519
AAMAVD	200	2000	10	0.555459529	0.9477
AAMAVD	300	2000	10	0.624412019	0.9778
AAMAVD	500	2000	10	0.776660317	0.9948
